250.000000,-66.536523,40.556686
251.000000,-62.805404,40.247088
252.000000,-56.807848,44.759587
253.000000,-66.015516,43.851156
254.000000,-62.875353,44.325959
255.000000,-67.114187,44.993323
256.000000,-60.490266,45.658940
257.000000,-60.989228,40.200856
258.000000,-61.918010,40.595078
259.000000,-60.080754,45.501910
260.000000,-62.703917,40.321005
261.000000,-61.573602,44.807237
262.000000,-59.995447,44.005107
263.000000,-60.597332,44.984007
264.000000,-62.108126,45.595955
265.000000,-62.920178,47.928613
266.000000,-70.973233,52.444809
267.000000,-133.821462,117.001717
268.000000,-30.096638,13.344390
269.000000,-41.588997,28.180817
270.000000,-46.143831,30.159021
271.000000,-47.622776,32.604161
272.000000,-49.122881,33.127755
273.000000,-49.342157,32.373872
274.000000,-52.383922,33.600847
275.000000,-47.277040,36.067519
276.000000,-52.771916,34.383857
277.000000,-49.776315,35.639613
278.000000,-45.709728,34.782500
279.000000,-49.576023,31.383817
280.000000,-50.244889,38.238749
281.000000,-50.758161,36.148472
282.000000,-50.211663,42.662135
283.000000,-53.907414,33.629457
284.000000,-50.640456,33.863807
285.000000,-48.559659,38.650246
286.000000,-49.587420,38.791370
287.000000,-46.490284,34.101683
288.000000,-48.304226,36.370152
289.000000,-44.966253,32.779455
290.000000,-47.599862,35.106430
291.000000,-51.319551,34.064428
292.000000,-48.096406,33.235917
293.000000,-41.373871,37.035476
294.000000,-50.616322,37.546435
295.000000,-47.782223,37.825788
296.000000,-52.284391,39.282821
297.000000,-45.921652,39.510893
298.000000,-47.090720,34.284732
299.000000,-48.179353,34.640789
300.000000,-45.862400,39.510122
301.000000,-49.307226,34.883460
302.000000,-47.971348,39.309623
303.000000,-46.690826,38.648853
304.000000,-47.338984,40.006706
305.000000,-49.102719,41.259918
306.000000,-50.126216,44.447942
307.000000,-58.960391,51.844110
308.000000,-137.919397,157.214807
309.000000,-18.607109,0.594583
310.000000,-29.216011,18.489368
311.000000,-33.892173,21.708148
312.000000,-35.323544,24.658425
313.000000,-36.940600,25.638629
314.000000,-37.403150,25.021730
315.000000,-40.570217,26.656298
316.000000,-35.280172,28.633318
317.000000,-41.037568,27.801082
318.000000,-38.240445,28.787804
319.000000,-34.186642,27.538648
320.000000,-38.357177,24.430416
321.000000,-38.303424,31.280961
322.000000,-39.196756,29.413119
323.000000,-37.857451,36.172393
324.000000,-42.873806,27.950478
325.000000,-39.962796,27.483981
326.000000,-37.325566,31.985281
327.000000,-38.361002,32.589225
328.000000,-35.885653,27.587970
329.000000,-37.405574,30.028445
330.000000,-34.484996,25.977315
331.000000,-36.655255,28.463914
332.000000,-40.706663,27.892593
333.000000,-37.946378,26.482504
334.000000,-30.468612,29.246421
335.000000,-39.376998,30.940356
336.000000,-36.673889,30.865340
337.000000,-41.138284,32.923610
338.000000,-34.869555,32.508099
339.000000,-36.459320,27.286726
340.000000,-37.491905,27.267082
341.000000,-34.395394,31.574121
342.000000,-38.213813,27.037399
343.000000,-36.231155,30.658461
344.000000,-34.608392,29.159845
345.000000,-34.370032,29.414125
346.000000,-34.889088,28.946749
347.000000,-33.346267,28.442590
348.000000,-35.460205,26.497891
349.000000,-38.011145,26.477022
350.000000,-33.826694,27.741136
351.000000,-31.520952,27.890381
352.000000,-32.682348,26.266856
353.000000,-32.317615,26.798421
354.000000,-32.981898,26.535594
355.000000,-32.999052,24.959032
356.000000,-35.767404,26.230305
357.000000,-29.988625,27.090714
358.000000,-35.600126,26.671026
359.000000,-32.801794,27.081698
360.000000,-28.623639,25.131310
361.000000,-32.922941,22.082156
362.000000,-32.012257,28.618360
363.000000,-33.118259,26.826665
364.000000,-30.805838,33.566124
365.000000,-36.890875,26.225982
366.000000,-34.382284,25.054916
367.000000,-31.176857,29.098086
368.000000,-32.069054,30.085386
369.000000,-30.197035,24.806643
370.000000,-31.367034,27.344774
371.000000,-28.890428,22.855040
372.000000,-30.556070,25.400690
373.000000,-34.836068,25.356279
374.000000,-32.627410,23.477780
375.000000,-24.561025,25.089602
376.000000,-32.971066,27.913654
377.000000,-30.430163,27.571540
378.000000,-34.791325,30.325495
379.000000,-28.718723,29.423943
380.000000,-30.799464,24.418404
381.000000,-31.954396,24.238999
382.000000,-28.284126,28.142605
383.000000,-32.640591,24.099698
384.000000,-30.389186,27.349156
385.000000,-28.912220,25.667287
386.000000,-28.519139,25.758190
387.000000,-28.989359,25.161383
388.000000,-27.252885,24.006749
389.000000,-28.964646,20.853980
390.000000,-21.570157,-4.695295
391.000000,-30.463054,28.842946
392.000000,-27.194356,26.683084
393.000000,-28.186342,24.575331
394.000000,-27.607819,24.713948
395.000000,-28.198236,24.384356
396.000000,-28.357986,22.631641
397.000000,-31.104502,24.086780
398.000000,-25.211482,24.187511
399.000000,-30.788645,24.470852
400.000000,-28.191013,24.590563
401.000000,-24.090046,22.112072
402.000000,-28.622600,19.278225
403.000000,-26.971275,25.509394
404.000000,-28.322114,23.903213
405.000000,-25.043395,30.560620
406.000000,-32.057949,24.326995
407.000000,-30.097257,22.623209
408.000000,-26.429864,26.176511
409.000000,-27.119638,27.557779
410.000000,-25.892361,22.123164
